slug,title,author,filename,category,doctype
substack-has-a-ngger-problem,substack-has-a-ngger-problem,Unknown,01_Political_Theory_Article_substack-has-a-ngger-problem.md,01,
supertrack,superTrack,Unknown,01_Political_Theory_Article_supertrack.md,01,
swedish-syndicalism-an-outline-of-its-ideology-and-practice,Swedish syndicalism – An outline of its ideology and practice,Unknown,01_Political_Theory_Article_swedish-syndicalism-an-outline-of-its-ideology-and-practice.md,01,
swedish-syndicalists-host-international-gathering-of-industrial-unionists-1975,Swedish syndicalists host international gathering of industrial unionists (1975),Unknown,01_Political_Theory_Article_swedish-syndicalists-host-international-gathering-of-industrial-unionists-1975.md,01,
swedish-syndicalists-organizing-at-zalando,Swedish syndicalists organizing at Zalando,Unknown,01_Political_Theory_Article_swedish-syndicalists-organizing-at-zalando.md,01,
swedish-unions-in-crisis-what-solutions-do-syndicalists-offer,Swedish Unions in Crisis – What Solutions Do Syndicalists Offer,Unknown,01_Political_Theory_Article_swedish-unions-in-crisis-what-solutions-do-syndicalists-offer.md,01,
swedish-unions-why-do-we-suck,"Swedish unions, why do we suck",Unknown,01_Political_Theory_Article_swedish-unions-why-do-we-suck.md,01,
syndicalism-and-anarchism,Syndicalism and Anarchism,Unknown,01_Political_Theory_Article_syndicalism-and-anarchism.md,01,
syndicalism-and-authority-pierre-besnard,Syndicalism and Authority - Pierre Besnard,Unknown,01_Political_Theory_Article_syndicalism-and-authority-pierre-besnard.md,01,
syndicalism-in-germany-william-z-foster,Syndicalism in Germany - William Z. Foster,Unknown,01_Political_Theory_Article_syndicalism-in-germany-william-z-foster.md,01,
syndicalism-on-the-shopfloor-the-denver-shop-stewards-strike-transvaal-november-december-1919-ea,"Syndicalism on the Shopfloor the Denver Shop-Stewards Strike, Transvaal, November-December 1919 - EA",Unknown,01_Political_Theory_Article_syndicalism-on-the-shopfloor-the-denver-shop-stewards-strike-transvaal-november.md,01,
syndicalist-sociology-the-forgotten-work-of-guillaume-de-greef,Syndicalist Sociology The Forgotten Work of Guillaume De Greef,Unknown,01_Political_Theory_Article_syndicalist-sociology-the-forgotten-work-of-guillaume-de-greef.md,01,
syndicalists-in-south-africa-1908-17-baruch-hirson,"Syndicalists in South Africa, 1908-17 - Baruch Hirson",Unknown,01_Political_Theory_Article_syndicalists-in-south-africa-1908-17-baruch-hirson.md,01,
syndicalists-shouldnt-have-a-black-and-white-view-on-organizing,Syndicalists shouldn’t have a black-and-white view on organizing,Unknown,01_Political_Theory_Article_syndicalists-shouldnt-have-a-black-and-white-view-on-organizing.md,01,
taking-liberties-newsletter-anarchist-black-cross-sheffieldlondon,Taking Liberties newsletter - Anarchist Black Cross (SheffieldLondon),Unknown,01_Political_Theory_Article_taking-liberties-newsletter-anarchist-black-cross-sheffieldlondon.md,01,
talking-about-a-revolution-federica-montseny-and-emma-goldman-during-the-spanish-civil-war-catarin,Talking about a revolution Federica Montseny and Emma Goldman during the Spanish Civil War - Catarin,Unknown,01_Political_Theory_Article_talking-about-a-revolution-federica-montseny-and-emma-goldman-during-the-spanish.md,01,
taz-the-temporary-autonomous-zone-ontological-anarchy-poetic-terrorism,"T.A.Z.  The Temporary Autonomous Zone, Ontological Anarchy, Poetic Terrorism",Unknown,01_Political_Theory_Article_taz_-the-temporary-autonomous-zone-ontological-anarchy-poetic-terrorism.md,01,
teacher-strikes-show-social-movements-the-way-forward,Teacher Strikes Show Social Movements the Way Forward,Unknown,01_Political_Theory_Article_teacher-strikes-show-social-movements-the-way-forward.md,01,
teleseminar-transcript-just-transition-with-mateo-nube-of-movement-generation,Teleseminar Transcript Just Transition with Mateo Nube of Movement Generation,Unknown,01_Political_Theory_Article_teleseminar-transcript-just-transition-with-mateo-nube-of-movement-generation.md,01,
the-18th-january-1934-portuguese-general-strike-manuel-baptista,The 18th January 1934 Portuguese General Strike - Manuel Baptista,Unknown,01_Political_Theory_Article_the-18th-january-1934-portuguese-general-strike-manuel-baptista.md,01,
the-1926-general-strike-in-hackney,The 1926 general strike in Hackney,Unknown,01_Political_Theory_Article_the-1926-general-strike-in-hackney.md,01,
the-1945-nigerian-general-strike,The 1945 Nigerian General Strike,Unknown,01_Political_Theory_Article_the-1945-nigerian-general-strike.md,01,
the-1946-general-strike-of-rochester-new-york,"The 1946 general strike of Rochester, New York",Unknown,01_Political_Theory_Article_the-1946-general-strike-of-rochester-new-york.md,01,
the-conquest-of-bread,The Conquest of Bread,Unknown,01_Political_Theory_Article_the-conquest-of-bread.md,01,
the-gender-accelerationist-manifesto,The Gender Accelerationist Manifesto,Unknown,01_Political_Theory_Article_the-gender-accelerationist-manifesto.md,01,
the-principles-of-communism,The Principles of Communism,Unknown,01_Political_Theory_Article_the-principles-of-communism.md,01,
vigils-for-tortuguita-land-defenders-erupt-in-solidarity-resilience,Vigils for Tortuguita Land Defenders Erupt in Solidarity - resilience,Unknown,01_Political_Theory_Article_vigils-for-tortuguita-land-defenders-erupt-in-solidarity-resilience.md,01,
workers-councils-1947,Workers' Councils (1947),Unknown,01_Political_Theory_Article_workers-councils-1947.md,01,
marriage-and-love,결혼과 사랑 (Marriage and Love),Unknown,01_Political_Theory_Article_결혼과-사랑-marriage-and-love.md,01,
an-open-letter-to-gen-z,An Open Letter To Gen Z,Unknown,01_Political_Theory_Articles_An_Open_Letter_To_Gen_Z.md,01,
anarchism-and-democracy-the-anarchist-library,Anarchism and Democracy   The Anarchist Library,Unknown,01_Political_Theory_Articles_Anarchism_and_Democracy___The_Anarchist_Library.md,01,
anarchism-as-extreme-democracy-the-anarchist-library,Anarchism as Extreme Democracy   The Anarchist Library,Unknown,01_Political_Theory_Articles_Anarchism_as_Extreme_Democracy___The_Anarchist_Library.md,01,
anarchy-vs-archy-no-justified-authority-the-anarchist-library,Anarchy Vs. Archy  No Justified Authority   The Anarchist Library,Unknown,01_Political_Theory_Articles_Anarchy_Vs._Archy__No_Justified_Authority___The_Anarchist_Library.md,01,
anarchy-works-the-anarchist-library,Anarchy Works   The Anarchist Library,Unknown,01_Political_Theory_Articles_Anarchy_Works___The_Anarchist_Library.md,01,
budget-negotiations-continue-as-legislature-prepares-for-special-session-league-of-minnesota-cities,Budget Negotiations Continue as Legislature Prepares for Special Session - League of Minnesota Cities,Unknown,01_Political_Theory_Articles_Budget_Negotiations_Continue_as_Legislature_Prepares_for_Special_Session_-_League_of_Minnesota_Cities.md,01,
c-users-atu021-appdata-local-temp-mso1f90tmp-atu-tactics-zine-v1-online-english,C  Users ATU02~1 AppData Local Temp mso1F90.tmp - ATU Tactics Zine v1 Online English,Unknown,01_Political_Theory_Articles_C__Users_ATU02_1_AppData_Local_Temp_mso1F90.tmp_-_ATU_Tactics_Zine_v1_Online_English.md,01,
communisation-the-anarchist-library,Communisation   The Anarchist Library,Unknown,01_Political_Theory_Articles_Communisation___The_Anarchist_Library.md,01,
decentralization-deconcentration-and-devolution-what-do-they-mean-compilation,"Decentralization, deconcentration and devolution  what do they mean  - Compilation",Unknown,01_Political_Theory_Articles_Decentralization__deconcentration_and_devolution__what_do_they_mean__-_Compilation.md,01,
do-we-still-need-to-decolonise,Do We Still Need To Decolonise,Unknown,01_Political_Theory_Articles_Do_We_Still_Need_To_Decolonise.md,01,
hatta-shz-and-pure-anarchism-in-interwar-japan-the-anarchist-library,Hatta Shūzō and Pure Anarchism in Interwar Japan   The Anarchist Library,Unknown,01_Political_Theory_Articles_Hatta_Shūzō_and_Pure_Anarchism_in_Interwar_Japan___The_Anarchist_Library.md,01,
how-to-build-international-solidarity,How To Build International Solidarity,Unknown,01_Political_Theory_Articles_How_To_Build_International_Solidarity.md,01,
how-we-can-change-the-world,How We Can Change The World,Unknown,01_Political_Theory_Articles_How_We_Can_Change_The_World.md,01,
how-we-can-spread-our-ideas,How We Can Spread Our Ideas,Unknown,01_Political_Theory_Articles_How_We_Can_Spread_Our_Ideas.md,01,
how-much-do-incarcerated-people-earn-in-each-state-prison-policy-initiative,How much do incarcerated people earn in each state    Prison Policy Initiative,Unknown,01_Political_Theory_Articles_How_much_do_incarcerated_people_earn_in_each_state____Prison_Policy_Initiative.md,01,
how-the-african-diaspora-resisted-colonialism,How the African Diaspora Resisted Colonialism,Unknown,01_Political_Theory_Articles_How_the_African_Diaspora_Resisted_Colonialism.md,01,
how-the-usa-destroys-the-world,How the USA Destroys The World,Unknown,01_Political_Theory_Articles_How_the_USA_Destroys_The_World.md,01,
how-to-destroy-a-movement,How to Destroy A Movement,Unknown,01_Political_Theory_Articles_How_to_Destroy_A_Movement.md,01,
how-to-overthrow-the-illuminati,How to Overthrow the Illuminati,Unknown,01_Political_Theory_Articles_How_to_Overthrow_the_Illuminati.md,01,
jineology-feminism-patriarchy-in-the-middle-east,Jineology  Feminism & Patriarchy In The Middle East,Unknown,01_Political_Theory_Articles_Jineology__Feminism___Patriarchy_In_The_Middle_East.md,01,
libertarian-municipalism-an-overview-the-anarchist-library,Libertarian Municipalism  An Overview   The Anarchist Library,Unknown,01_Political_Theory_Articles_Libertarian_Municipalism__An_Overview___The_Anarchist_Library.md,01,
reflections-for-the-us-occupy-movement-the-anarchist-library,Reflections for the US Occupy Movement   The Anarchist Library,Unknown,01_Political_Theory_Articles_Reflections_for_the_US_Occupy_Movement___The_Anarchist_Library.md,01,
ab223-en,AB223 EN,Unknown,01_Political_Theory_Books_AB223_EN.md,01,
are-prisons-obsolete-angela-y-davis-are-prisons-obsolete,Are Prisons Obsolete  - angela-y-davis-are-prisons-obsolete,Unknown,01_Political_Theory_Books_Are_Prisons_Obsolete__-_angela-y-davis-are-prisons-obsolete.md,01,
carnival-and-class-struggle,Carnival and Class Struggle,Unknown,01_Political_Theory_Books_Carnival_and_Class_Struggle.md,01,
origins-of-the-police-david-whitehouse-libcomorg,Origins of the police - David Whitehouse   libcom.org,Unknown,01_Political_Theory_Books_Origins_of_the_police_-_David_Whitehouse___libcom.org.md,01,
the-conquest-of-bread,The Conquest of Bread,Unknown,01_Political_Theory_Books_The_Conquest_of_Bread.md,01,
the-principles-of-communism,The Principles of Communism,Unknown,01_Political_Theory_Books_The_Principles_of_Communism.md,01,
utopia-for-realists-rutger-bregman,Utopia for Realists - Rutger Bregman,Unknown,01_Political_Theory_Books_Utopia_for_Realists_-_Rutger_Bregman.md,01,
vigils-for-tortuguita-land-defenders-erupt-in-solidarity-resilience,Vigils for Tortuguita Land Defenders Erupt in Solidarity - resilience,Unknown,01_Political_Theory_Books_Vigils_for_Tortuguita_Land_Defenders_Erupt_in_Solidarity_-_resilience.md,01,
workers-councils-1947,Workers' Councils (1947),Unknown,01_Political_Theory_Books_Workers__Councils__1947_.md,01,
beyond-the-affinity-group-afqxd-beyond-affinity-group-organisational-challenge-anarchists-1,beyond the affinity group af.qxd - beyond-affinity-group-organisational-challenge-anarchists-1,Unknown,01_Political_Theory_Books_beyond_the_affinity_group_af.qxd_-_beyond-affinity-group-organisational-challenge-anarchists-1.md,01,
blueprint-for-community-resilience-and-mutual-aid-networks,blueprint-for-community-resilience-and-mutual-aid-networks,Unknown,01_Political_Theory_Books_blueprint-for-community-resilience-and-mutual-aid-networks.md,01,
employee-rights-under-the-nlra-poster-two-page-85-x-11-version-pdf-2022-spanish,employee-rights-under-the-nlra-poster-two-page-85-x-11-version-pdf-2022-spanish,Unknown,01_Political_Theory_Books_employee-rights-under-the-nlra-poster-two-page-85-x-11-version-pdf-2022-spanish.md,01,
p-m-bolo-bolo,p-m-bolo-bolo,Unknown,01_Political_Theory_Books_p-m-bolo-bolo.md,01,
proposed-bylaws-to-review-at-2-21-meetingpdf,proposed-bylaws-to-review-at-2-21-meeting.pdf,Unknown,01_Political_Theory_Books_proposed-bylaws-to-review-at-2-21-meeting.pdf.md,01,
the-ego-and-its-own-max-stirner-cambridge-texts-in-annas-archive,the-ego-and-its-own-max-stirner-cambridge-texts-in--annas-archive,Unknown,01_Political_Theory_Books_the-ego-and-its-own-max-stirner-cambridge-texts-in--annas-archive.md,01,
the-man-from-nowhere-william-morris,the-man-from-nowhere-william-morris,Unknown,01_Political_Theory_Books_the-man-from-nowhere-william-morris.md,01,
10-perfect-pc-games-to-play-for-5-minutes-at-a-time,10 Perfect PC Games to Play for 5 Minutes at a Time,Unknown,02_Game_Design_Article_10-perfect-pc-games-to-play-for-5-minutes-at-a-time.md,02,
3-reasons-not-to-develop-indie-games-full-time,3 Reasons Not To Develop Indie Games Full-Time,Unknown,02_Game_Design_Article_3-reasons-not-to-develop-indie-games-full-time.md,02,
affordable-play-4-examples-of-low-budget-community-playgrounds-archdaily,Affordable Play 4 Examples of Low-Budget Community Playgrounds ArchDaily,Unknown,02_Game_Design_Article_affordable-play-4-examples-of-low-budget-community-playgrounds-archdaily.md,02,
all-games-are-played-to-win-design,all-games-are-played-to-win-design,Unknown,02_Game_Design_Article_all-games-are-played-to-win-design.md,02,
all-good-games-are-tests-but-not-vice-versa,all-good-games-are-tests-but-not-vice-versa,Unknown,02_Game_Design_Article_all-good-games-are-tests-but-not-vice-versa.md,02,
amusements-engagement-hierarchy,amusements-engagement-hierarchy,Unknown,02_Game_Design_Article_amusements-engagement-hierarchy.md,02,
arcana-project-gdd-marcel-tau,Arcana Project GDD - Marcel Tau,Unknown,02_Game_Design_Article_arcana-project-gdd-marcel-tau.md,02,
bafykbzacedzcaffl2lq2x6cnmdlpscj3rzwe5iwzzhofzpnnxgaqgz44rssta,bafykbzacedzcaffl2lq2x6cnmdlpscj3rzwe5iwzzhofzpnnxgaqgz44rssta,Unknown,02_Game_Design_Article_bafykbzacedzcaffl2lq2x6cnmdlpscj3rzwe5iwzzhofzpnnxgaqgz44rssta.md,02,
belief-engines-thauma,belief-engines-thauma,Unknown,02_Game_Design_Article_belief-engines-thauma.md,02,
benevolent-by-design-v8,Benevolent By Design v8,Unknown,02_Game_Design_Article_benevolent-by-design-v8.md,02,
beware-arcane-actions-game-design,beware-arcane-actions-game-design,Unknown,02_Game_Design_Article_beware-arcane-actions-game-design.md,02,
blood-sweat-and-pixels-jason-schreier,"Blood, Sweat, and Pixels - Jason Schreier",Unknown,02_Game_Design_Article_blood-sweat-and-pixels-jason-schreier.md,02,
cars-dolls-and-video-games-narrativism,cars-dolls-and-video-games-narrativism,Unknown,02_Game_Design_Article_cars-dolls-and-video-games-narrativism.md,02,
cityville-explained-final-part-social-games,cityville-explained-final-part-social-games,Unknown,02_Game_Design_Article_cityville-explained-final-part-social-games.md,02,
cityville-explained-part-1-social-games,cityville-explained-part-1-social-games,Unknown,02_Game_Design_Article_cityville-explained-part-1-social-games.md,02,
